# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_73	cds	47665	48111	-	LDJNFA_08275		hypothetical protein	
contig_73	cds	48203	48889	-	LDJNFA_08280		Deoxyadenosine kinase / Deoxyguanosine kinase	SO:0001217, UniRef:UniRef50_I9L2Y3
contig_73	cds	48910	49557	-	LDJNFA_08285		Deoxyadenosine kinase	SO:0001217, UniRef:UniRef50_Q74HC3
contig_73	cds	49717	50424	-	LDJNFA_08290		Glucosamine-6-phosphate deaminase	SO:0001217, UniRef:UniRef50_Q03H91
contig_73	cds	50527	52863	-	LDJNFA_08295		ATPase component of an ABC superfamily antimicrobial peptide transporter	SO:0001217, UniRef:UniRef50_K6S9P1
contig_73	cds	52969	54054	-	LDJNFA_08300		DUF218 domain-containing protein	SO:0001217, UniRef:UniRef50_Q5FHU0
contig_73	cds	54111	54791	+	LDJNFA_08305		CPBP family intramembrane metalloprotease	SO:0001217, UniRef:UniRef50_F2M3H9
contig_73	cds	54994	56745	+	LDJNFA_08310		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A829DJA9
contig_73	cds	56796	57974	-	LDJNFA_08315		Cation:proton antiporter	SO:0001217, UniRef:UniRef50_A0A089QJT1
contig_73	ncRNA-region	58015	58064	-			Na+ riboswitch (DUF1646 RNA)	RFAM:RF03071, SO:0000035
contig_73	cds	58385	58597	-	LDJNFA_08320		hypothetical protein	
contig_73	cds	58845	59252	+	LDJNFA_08325		hypothetical protein	
contig_73	cds	59570	61387	-	LDJNFA_08330		Cadmium-translocating P-type ATPase	SO:0001217, UniRef:UniRef50_A0A3Q8SUX1
contig_73	cds	61492	61962	-	LDJNFA_08335		CBS domain-containing protein	SO:0001217, UniRef:UniRef50_Q1G843
contig_73	cds	62659	62943	+	LDJNFA_08340		hypothetical protein	
contig_74	cds	740	1018	-	LDJNFA_08345		hypothetical protein	
contig_74	cds	1003	1857	-	LDJNFA_08350		hypothetical protein	
contig_74	cds	2066	2890	+	LDJNFA_08355		hypothetical protein	
contig_74	cds	3171	3518	+	LDJNFA_08360		hypothetical protein	
contig_74	cds	3582	4310	+	LDJNFA_08365		hypothetical protein	
contig_75	cds	314	775	-	LDJNFA_08370		6,7-dimethyl-8-ribityllumazine synthase	SO:0001217, UniRef:UniRef50_A5VJX0
contig_75	cds	799	1977	-	LDJNFA_08375		Multifunctional fusion protein	SO:0001217, UniRef:UniRef50_T0UB70
contig_75	cds	1980	2579	-	LDJNFA_08380		Riboflavin synthase, alpha subunit	SO:0001217, UniRef:UniRef50_C8P567
contig_75	cds	2572	3624	-	LDJNFA_08385	ribD	Riboflavin biosynthesis protein RibD	SO:0001217, UniRef:UniRef50_C2EN90
contig_75	ncRNA-region	3717	3832	-			FMN riboswitch (RFN element)	RFAM:RF00050, SO:0000035
contig_76	rRNA	1	2828	-	LDJNFA_08390	rrl	(3' truncated) 23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_76	tRNA	2948	3020	-	LDJNFA_08395	trnA	tRNA-Ala(tgc)	SO:0000254
contig_76	tRNA	3079	3152	-	LDJNFA_08400	trnI	tRNA-Ile(gat)	SO:0000263
contig_77	cds	68	1504	-	LDJNFA_08405		hypothetical protein	PFAM:PF00251.23, PFAM:PF08244.15
contig_77	cds	1504	3105	-	LDJNFA_08410	fusA	Fructooligosaccharide ABC transporter substrate-binding protein FusA	SO:0001217, UniRef:UniRef50_A0A0H2URD6
contig_78	cds	446	2827	-	LDJNFA_08415		hypothetical protein	
contig_79	cds	162	323	-	LDJNFA_08420		hypothetical protein	
contig_79	cds	572	1891	+	LDJNFA_08425		hypothetical protein	PFAM:PF03382.17, PFAM:PF12799.10
contig_79	cds	1976	2884	+	LDJNFA_08430		hypothetical protein	PFAM:PF00746.24, PFAM:PF17966.4
contig_80	cds	140	403	+	LDJNFA_08435		hypothetical protein	
contig_80	cds	441	1445	-	LDJNFA_08440		SCP domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0D6A4R0
contig_80	cds	1460	2746	-	LDJNFA_08445	hflX	GTPase HflX	SO:0001217, UniRef:UniRef50_A4UAE4
contig_81	cds	121	609	+	LDJNFA_08450		hypothetical protein	PFAM:PF12784.10
contig_81	cds	789	1019	+	LDJNFA_08455		hypothetical protein	
contig_81	cds	1136	1744	-	LDJNFA_08460	pilT	PilT family ATPase	SO:0001217, UniRef:UniRef50_I7LAK1
contig_81	cds	1971	2516	+	LDJNFA_08465		hypothetical protein	
contig_82	cds	174	1208	+	LDJNFA_08470		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_K1NDI3
contig_82	cds	1653	2087	-	LDJNFA_08475		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_B0S2X9
contig_83	cds	745	1758	+	LDJNFA_08480		hypothetical protein	
contig_84	cds	51	728	+	LDJNFA_08485		hypothetical protein	
contig_84	cds	937	1203	+	LDJNFA_08490		hypothetical protein	
contig_84	cds	1840	2151	-	LDJNFA_08495		Thioredoxin	SO:0001217, UniRef:UniRef50_A0A0B2XKA6
contig_84	cds	2229	4592	-	LDJNFA_08500	mutS2	Endonuclease MutS2	SO:0001217, UniRef:UniRef50_Q045P1
contig_84	cds	4708	5019	-	LDJNFA_08505		UPF0473 protein BN55_06045	SO:0001217, UniRef:UniRef50_I7JU95
contig_84	cds	5021	5449	-	LDJNFA_08510		Putative pre-16S rRNA nuclease	SO:0001217, UniRef:UniRef50_Q5FLW4
contig_84	cds	5449	5706	-	LDJNFA_08515		UPF0297 protein SA1445	SO:0001217, UniRef:UniRef50_P60359
contig_84	cds	5759	8398	-	LDJNFA_08520		Alanine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q1G947
contig_84	cds	8632	10002	-	LDJNFA_08525		ATP-dependent helicase	SO:0001217, UniRef:UniRef50_A0A137PQD9
contig_84	cds	9986	10948	-	LDJNFA_08530	nrnA	Bifunctional oligoribonuclease/PAP phosphatase NrnA	SO:0001217, UniRef:UniRef50_A0A137PN04
contig_84	cds	11008	12135	-	LDJNFA_08535		DNA polymerase IV	SO:0001217, UniRef:UniRef50_A0A0R1YJ18
contig_84	cds	12128	13579	-	LDJNFA_08540		Glucose-6-phosphate 1-dehydrogenase	SO:0001217, UniRef:UniRef50_D5H1H2
contig_84	cds	13664	14050	-	LDJNFA_08545		hypothetical protein	
contig_84	cds	14114	15127	-	LDJNFA_08550	ruvB	Holliday junction ATP-dependent DNA helicase RuvB	SO:0001217, UniRef:UniRef50_P61531
contig_84	cds	15154	15744	-	LDJNFA_08555	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	SO:0001217, UniRef:UniRef50_Q5FLX3
contig_84	cds	15737	17629	-	LDJNFA_08560	mutL	DNA mismatch repair protein MutL	SO:0001217, UniRef:UniRef50_Q1G939
contig_84	cds	17629	20211	-	LDJNFA_08565	mutS	DNA mismatch repair protein MutS	SO:0001217, UniRef:UniRef50_B2GB17
contig_84	cds	20374	21996	-	LDJNFA_08570		Chaperonin GroEL	SO:0001217, UniRef:UniRef50_Q9KKF0
contig_84	cds	22026	22310	-	LDJNFA_08575		Co-chaperonin GroES	SO:0001217, UniRef:UniRef50_Q88YM6
contig_84	cds	22481	23761	-	LDJNFA_08580		hypothetical protein	
contig_84	cds	23788	24522	-	LDJNFA_08585		hypothetical protein	
contig_84	cds	24519	24977	-	LDJNFA_08590		HTH LytTR-type domain-containing protein	SO:0001217, UniRef:UniRef50_N2A2U1
contig_84	cds	25134	25781	-	LDJNFA_08595		Redox-sensing transcriptional repressor Rex	SO:0001217, UniRef:UniRef50_B1HT11
contig_84	cds	25959	27890	+	LDJNFA_08600		ABC transporter	SO:0001217, UniRef:UniRef50_A0A1B2IR13
contig_84	cds	27971	29458	-	LDJNFA_08605	bglH	Aryl-phospho-beta-D-glucosidase BglH	SO:0001217, UniRef:UniRef50_A0A1C5T9J6
contig_84	cds	29569	30612	-	LDJNFA_08610		tRNA N6-adenosine threonylcarbamoyltransferase	SO:0001217, UniRef:UniRef50_O05518
contig_84	cds	30614	31204	-	LDJNFA_08615		[Ribosomal protein S18]-alanine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A0R1UCV1
contig_84	cds	31170	31907	-	LDJNFA_08620	tsaD	TsaD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R1S1K1
contig_84	cds	31916	32659	-	LDJNFA_08625	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	SO:0001217, UniRef:UniRef50_A0A386RCQ3
contig_84	cds	32663	33517	-	LDJNFA_08630		Ribosomal RNA small subunit methyltransferase I	SO:0001217, UniRef:UniRef50_Q5FLZ8
contig_84	cds	33519	33860	-	LDJNFA_08635	yabA	DNA replication initiation control protein YabA	SO:0001217, UniRef:UniRef50_A0A0R1SCT8
contig_84	cds	33872	34732	-	LDJNFA_08640		DNA polymerase III subunit delta	SO:0001217, UniRef:UniRef50_A0A3Q8SVI9
contig_84	cds	34732	35052	-	LDJNFA_08645		hypothetical protein	PFAM:PF06153.14
contig_84	cds	35067	35705	-	LDJNFA_08650		Thymidylate kinase	SO:0001217, UniRef:UniRef50_Q5FM02
contig_84	cds	35809	36042	-	LDJNFA_08655		DUF2508 domain-containing protein	SO:0001217, UniRef:UniRef50_N1ZWM3
contig_84	cds	36053	36652	-	LDJNFA_08660	recR	Recombination protein RecR	SO:0001217, UniRef:UniRef50_P24277
contig_84	cds	36653	36982	-	LDJNFA_08665		Nucleoid-associated protein LBA0378	SO:0001217, UniRef:UniRef50_Q5FM05
contig_84	cds	37008	38729	-	LDJNFA_08670		DNA polymerase III subunit gamma/tau	SO:0001217, UniRef:UniRef50_C8PCQ5
contig_84	ncRNA	38785	38880	-	LDJNFA_08675	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_84	cds	38893	39405	-	LDJNFA_08680		tRNA-specific adenosine deaminase	SO:0001217, UniRef:UniRef50_A0A0S3QUF8
contig_84	cds	39406	40032	-	LDJNFA_08685		Methyltransferase domain protein	SO:0001217, UniRef:UniRef50_U6FK46
contig_84	cds	40108	40470	-	LDJNFA_08690		50S ribosomal protein L7/L12	SO:0001217, UniRef:UniRef50_J9W2G2
contig_84	cds	40520	41029	-	LDJNFA_08695		50S ribosomal protein L10	SO:0001217, UniRef:UniRef50_Q5FM13
contig_84	ncRNA-region	41066	41188	-			Ribosomal protein L10 leader	RFAM:RF00557, SO:0000140
contig_84	cds	41259	41951	-	LDJNFA_08700		50S ribosomal protein L1	SO:0001217, UniRef:UniRef50_Q5SLP7
contig_84	cds	42030	42455	-	LDJNFA_08705		50S ribosomal protein L11	SO:0001217, UniRef:UniRef50_P62441
contig_84	cds	42577	43131	-	LDJNFA_08710	nusG	Transcription termination/antitermination protein NusG	SO:0001217, UniRef:UniRef50_S0KGJ2
contig_84	cds	43240	43410	-	LDJNFA_08715	secE	Protein translocase subunit SecE	SO:0001217, UniRef:UniRef50_A0A0D5MHJ6
contig_84	cds	43703	43921	-	LDJNFA_08720		hypothetical protein	
contig_84	cds	43978	44544	-	LDJNFA_08725		hypothetical protein	PFAM:PF04542.17
contig_84	cds	44700	45455	-	LDJNFA_08730	rlmB	23S rRNA (Guanosine(2251)-2'-O)-methyltransferase RlmB	SO:0001217, UniRef:UniRef50_A0A7H1MLL3
contig_84	cds	45436	45870	-	LDJNFA_08735		Mini-ribonuclease 3	SO:0001217, UniRef:UniRef50_G2SRQ1
contig_84	cds	45872	47296	-	LDJNFA_08740		Cysteine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q5FM34
contig_84	cds	47387	48874	-	LDJNFA_08745		Glutamate--tRNA ligase	SO:0001217, UniRef:UniRef50_Q81J61
contig_84	cds	48948	50324	-	LDJNFA_08750	radA	DNA repair protein RadA	SO:0001217, UniRef:UniRef50_P37572
contig_84	cds	50324	50875	-	LDJNFA_08755		dUTP diphosphatase	SO:0001217, UniRef:UniRef50_A0A0D5MI39
contig_84	cds	50971	51279	+	LDJNFA_08760		hypothetical protein	
contig_84	cds	51343	52692	+	LDJNFA_08765	pepC	aminopeptidase C	BlastRules:WP_003731859, BlastRules:WP_010906180, BlastRules:WP_014607929, BlastRules:WP_035165147, SO:0001217, UniRef:UniRef50_Q04723
contig_84	cds	52763	53698	-	LDJNFA_08770		UDP-N-acetylglucosamine kinase	SO:0001217, UniRef:UniRef50_A0A2Z6T6B2
contig_84	cds	53840	54298	-	LDJNFA_08775		SsrA-binding protein	SO:0001217, UniRef:UniRef50_A9NF97
contig_84	cds	54310	56637	-	LDJNFA_08780		Ribonuclease R	SO:0001217, UniRef:UniRef50_A0A2Z6T9U5
contig_84	cds	56717	56950	-	LDJNFA_08785	secG	Protein-export membrane protein SecG	SO:0001217, UniRef:UniRef50_A0A1A5VI70
contig_84	cds	57019	59082	-	LDJNFA_08790		Sulfatase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R2D4X5
contig_84	cds	59153	60178	-	LDJNFA_08795		Phosphatidylglycerol lysyltransferase	SO:0001217, UniRef:UniRef50_Q5FLT8
contig_84	cds	60183	61226	-	LDJNFA_08800		Glycosyltransferase	SO:0001217, UniRef:UniRef50_Q1WUY4
contig_84	cds	61219	62391	-	LDJNFA_08805		Group 1 glycosyl transferase	SO:0001217, UniRef:UniRef50_A0A0F4LDS9
contig_84	tRNA	62513	62597	-	LDJNFA_08810	trnL	tRNA-Leu(caa)	SO:0000264
contig_84	tRNA	62640	62710	-	LDJNFA_08815	trnC	tRNA-Cys(gca)	SO:0000258
contig_84	tRNA	62731	62802	-	LDJNFA_08820	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_84	tRNA	62810	62882	-	LDJNFA_08825	trnH	tRNA-His(gtg)	SO:0000262
contig_84	tRNA	62896	62966	-	LDJNFA_08830	trnW	tRNA-Trp(cca)	SO:0000271
contig_85	cds	111	575	+	LDJNFA_08835		hypothetical protein	PFAM:PF01420.22
contig_85	cds	641	1576	+	LDJNFA_08840		Tyr recombinase domain-containing protein	SO:0001217, UniRef:UniRef50_Q24VE8
contig_85	cds	1647	2114	-	LDJNFA_08845		hypothetical protein	PFAM:PF01420.22
contig_86	cds	198	1730	+	LDJNFA_08850		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A8T3U658
contig_87	cds	84	260	+	LDJNFA_08855		Transposase	SO:0001217, UniRef:UniRef50_A0A2A7REW4
contig_87	cds	257	604	+	LDJNFA_08860		Transposase	SO:0001217, UniRef:UniRef50_S1RN86
contig_87	cds	669	899	+	LDJNFA_08865		LZ-Tnp-IS66 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R1YFM5
contig_88	cds	65	826	+	LDJNFA_08870		Bro-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R2CZ28
contig_88	cds	837	1007	+	LDJNFA_08875		hypothetical protein	
contig_88	cds	1032	1349	-	LDJNFA_08880		hypothetical protein	
contig_88	cds	1430	1636	+	LDJNFA_08885		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R1TTK7
contig_89	cds	60	839	+	LDJNFA_08890		Bro-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q8FGY7
contig_89	cds	852	998	+	LDJNFA_08895		hypothetical protein	
contig_89	cds	970	1323	-	LDJNFA_08900		hypothetical protein	
contig_90	cds	78	1046	+	LDJNFA_08905		Integrase	SO:0001217, UniRef:UniRef50_V8C5L7
contig_90	cds	1046	1576	+	LDJNFA_08910		hypothetical protein	PFAM:PF01420.22
contig_91	cds	226	1152	-	LDJNFA_08915		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_F4ADE1
contig_92	cds	38	1153	-	LDJNFA_08920		Beta-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F4LIH6
contig_94	tRNA	1150	1239	-	LDJNFA_08925	trnS	tRNA-Ser(gct)	SO:0000269
contig_95	cds	675	1940	-	LDJNFA_08930	repB	Initiator RepB protein	SO:0001217, UniRef:UniRef50_A0A0R1YKR0
contig_95	cds	3244	3546	-	LDJNFA_08935		hypothetical protein	
contig_95	cds	3833	4630	-	LDJNFA_08940		Sporulation initiation inhibitor protein Soj	SO:0001217, UniRef:UniRef50_A0A428EVI0
contig_95	cds	4965	6134	+	LDJNFA_08945		hypothetical protein	PFAM:PF13527.10, PFAM:PF13530.9, PFAM:PF17668.4
contig_95	cds	6680	8440	+	LDJNFA_08950		SBP-bac-5 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4R5N2Y0
contig_95	cds	8724	9404	+	LDJNFA_08955		hypothetical protein	
contig_95	cds	9401	10075	+	LDJNFA_08960		hypothetical protein	
contig_95	cds	10151	10513	-	LDJNFA_08965		hypothetical protein	
contig_95	cds	10510	11319	-	LDJNFA_08970		hypothetical protein	
contig_95	cds	11476	12795	+	LDJNFA_08975		Aminopeptidase E	SO:0001217, UniRef:UniRef50_P94870
contig_95	cds	12972	13790	+	LDJNFA_08980		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_Q74KX4
contig_95	cds	13871	15853	+	LDJNFA_08985		hypothetical protein	
contig_95	cds	15864	16532	+	LDJNFA_08990		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_N1ZRZ8
contig_95	cds	16529	16858	+	LDJNFA_08995		hypothetical protein	
contig_95	cds	16924	17868	-	LDJNFA_09000		hypothetical protein	PFAM:PF02826.22, PFAM:PF03446.18
contig_95	cds	17873	18697	-	LDJNFA_09005		Integrase-recombinase	SO:0001217, UniRef:UniRef50_I7J1U0
contig_95	cds	18824	19108	-	LDJNFA_09010		DNA-binding protein HU	SO:0001217, UniRef:UniRef50_A0A0R1YL05
contig_95	cds	19251	19592	-	LDJNFA_09015		hypothetical protein	
contig_95	cds	20065	22476	+	LDJNFA_09020		Cation-transporting ATPase, E1-E2 family	SO:0001217, UniRef:UniRef50_B1MZ87
contig_95	cds	22525	23154	+	LDJNFA_09025		hypothetical protein	PFAM:PF00392.24, PFAM:PF07729.15
contig_95	cds	23247	24320	+	LDJNFA_09030		AEC family transporter	SO:0001217, UniRef:UniRef50_A0A1H9CKM5
contig_95	cds	24348	25352	+	LDJNFA_09035		4-phosphoerythronate dehydrogenase	SO:0001217, UniRef:UniRef50_C7XUB4
contig_95	cds	25532	27265	+	LDJNFA_09040		hypothetical protein	PFAM:PF00005.30
contig_95	cds	27457	28788	+	LDJNFA_09045		Pyridine nucleotide-disulfide oxidoreductase	SO:0001217, UniRef:UniRef50_R3JFE0
contig_95	cds	28855	29781	-	LDJNFA_09050		Aldo-ket-red domain-containing protein	SO:0001217, UniRef:UniRef50_G9WLQ8
contig_95	cds	29951	30478	-	LDJNFA_09055		Folate family ECF transporter S component	SO:0001217, UniRef:UniRef50_Q74KZ1
contig_95	cds	30497	32173	-	LDJNFA_09060		Formate--tetrahydrofolate ligase	SO:0001217, UniRef:UniRef50_Q1GA94
contig_95	cds	32358	33314	-	LDJNFA_09065		Sugar-bind domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R1YBQ5
contig_95	cds	33517	34920	+	LDJNFA_09070		Fumarate hydratase class II	SO:0001217, UniRef:UniRef50_A0A0R1P6D1
contig_95	cds	34931	36328	+	LDJNFA_09075		Fumarate reductase flavoprotein subunit	SO:0001217, UniRef:UniRef50_A0A1D7ZVZ7
contig_95	cds	36408	37859	+	LDJNFA_09080		Anion permease	SO:0001217, UniRef:UniRef50_A0A4R5N4N1
contig_95	cds	37946	38035	+	LDJNFA_09085		hypothetical protein	
contig_95	gap	38438	38438	.				
contig_95	cds	38563	39507	+	LDJNFA_09090		Transposase, IS116/IS110/IS902 family	SO:0001217, UniRef:UniRef50_F0NRV5
contig_95	cds	40041	40208	+	LDJNFA_09095		hypothetical protein	
contig_95	cds	40411	41223	+	LDJNFA_09100		hypothetical protein	PFAM:PF00702.29, PFAM:PF08282.15
contig_95	cds	41325	42191	-	LDJNFA_09105		Rpn family recombination-promoting nuclease/putative transposase	SO:0001217, UniRef:UniRef50_I7LD43
contig_95	cds	42349	43500	-	LDJNFA_09110		hypothetical protein	
contig_95	cds	43700	44149	+	LDJNFA_09115		Pyridoxamine 5'-phosphate oxidase family protein	SO:0001217, UniRef:UniRef50_C2ENG2
contig_95	cds	44307	44744	+	LDJNFA_09120		hypothetical protein	
contig_95	cds	44546	44965	-	LDJNFA_09125		hypothetical protein	
contig_95	cds	45014	46654	+	LDJNFA_09130		SBP-bac-5 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R2IBE7
contig_95	cds	46728	47369	-	LDJNFA_09135		NAD(P)H-binding protein	SO:0001217, UniRef:UniRef50_A0A089QGB9
contig_95	cds	47566	48576	+	LDJNFA_09140		UPF0324 membrane protein FN0533	SO:0001217, UniRef:UniRef50_Q8RFZ3
contig_95	cds	48640	49539	-	LDJNFA_09145		NtA domain-containing protein	SO:0001217, UniRef:UniRef50_Q033N8
contig_95	cds	49639	50013	-	LDJNFA_09150		hypothetical protein	
contig_95	cds	50186	51898	+	LDJNFA_09155		FMN-bind domain-containing protein	SO:0001217, UniRef:UniRef50_K1NN31
contig_95	cds	51977	52897	-	LDJNFA_09160		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_G6F7J6
contig_95	cds	53050	53598	+	LDJNFA_09165		hypothetical protein	PFAM:PF08501.14
contig_95	cds	53585	53965	+	LDJNFA_09170		hypothetical protein	PFAM:PF18317.4
contig_95	cds	54000	55196	+	LDJNFA_09175		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4R5NK88
contig_95	cds	55207	55965	+	LDJNFA_09180		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A0F4LKP2
contig_96	cds	5	865	-	LDJNFA_09185		hypothetical protein	
contig_97	cds	26	1078	-	LDJNFA_09190		Fido domain-containing protein	SO:0001217, UniRef:UniRef50_Q5FI87
contig_98	rRNA	1	1110	-	LDJNFA_09195	rrs	(partial) 16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_101	cds	230	886	+	LDJNFA_09200		Reverse transcriptase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A109DEN2
contig_103	cds	115	897	+	LDJNFA_09205		hypothetical protein	PFAM:PF16363.8
contig_104	cds	49	777	-	LDJNFA_09210		hypothetical protein	PFAM:PF03217.17
contig_106	cds	473	3484	+	LDJNFA_09215		Alpha-glucosidase	SO:0001217, UniRef:UniRef50_A0A0D5MGP4
contig_106	cds	3528	4307	-	LDJNFA_09220		Acetylxylan esterase	SO:0001217, UniRef:UniRef50_A0A0D5MFZ5
contig_106	cds	4304	5065	-	LDJNFA_09225		YibE/F family protein	SO:0001217, UniRef:UniRef50_N2AHQ1
contig_106	cds	5062	6171	-	LDJNFA_09230		YibE/F family protein	SO:0001217, UniRef:UniRef50_F2M0Q6
contig_106	cds	6258	7022	-	LDJNFA_09235		hypothetical protein	
contig_106	cds	7048	8130	-	LDJNFA_09240		D-alanine--D-alanine ligase	SO:0001217, UniRef:UniRef50_Q046V3
contig_106	cds	8272	9498	+	LDJNFA_09245		SCP domain-containing protein	SO:0001217, UniRef:UniRef50_I7J280
contig_106	cds	9544	10497	-	LDJNFA_09250		1,4-dihydroxy-2-naphthoate octaprenyltransferase	SO:0001217, UniRef:UniRef50_I7J138
contig_106	cds	10519	11259	-	LDJNFA_09255		ABC-type polar amino acid transport system, ATPase component	SO:0001217, UniRef:UniRef50_A0A0G9F8B1
contig_106	cds	11252	12736	-	LDJNFA_09260		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R1HE34
contig_106	cds	12837	13670	-	LDJNFA_09265		Conserved protein	SO:0001217, UniRef:UniRef50_A0A0D5MGN4
contig_106	cds	13683	14366	-	LDJNFA_09270		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0F4LKK3
contig_106	cds	14512	15498	-	LDJNFA_09275		ribose-phosphate diphosphokinase	SO:0001217, UniRef:UniRef50_A0A0R1YM52
contig_106	cds	15641	16297	-	LDJNFA_09280		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_Q1G7R1
contig_106	cds	16281	17132	-	LDJNFA_09285		Glyco-trans-2-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R1S127
contig_106	cds	17298	18236	+	LDJNFA_09290		Extracellular protein	SO:0001217, UniRef:UniRef50_Q1G7R3
contig_106	cds	18291	18779	-	LDJNFA_09295		hypothetical protein	PFAM:PF00075.27
contig_106	cds	18879	19814	+	LDJNFA_09300		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_F0HVK7
contig_106	cds	19828	21288	+	LDJNFA_09305		Cardiolipin synthase	SO:0001217, UniRef:UniRef50_A0A2Z6PPC9
contig_106	cds	21313	21789	-	LDJNFA_09310		hypothetical protein	
contig_106	cds	21884	22588	+	LDJNFA_09315		Transcriptional regulator, Sir2 family	SO:0001217, UniRef:UniRef50_D4YUZ1
contig_106	cds	22651	23424	+	LDJNFA_09320	terC	TerC family membrane protein	SO:0001217, UniRef:UniRef50_A0A1V0JBJ6
contig_106	cds	23428	24066	+	LDJNFA_09325		Putative 3-methyladenine DNA glycosylase	SO:0001217, UniRef:UniRef50_Q5FMR0
contig_106	ncRNA-region	24103	24278	+			Lysine riboswitch	RFAM:RF00168, SO:0000035
contig_106	cds	24388	26007	+	LDJNFA_09330		His/Glu/Gln/Arg/opine family amino ABC transporter, permease, 3-TM region	SO:0001217, UniRef:UniRef50_N2AHS3
contig_106	cds	26007	26762	+	LDJNFA_09335	artM	Arginine transport ATP-binding protein ArtM	SO:0001217, UniRef:UniRef50_P54537
contig_106	cds	27376	27753	+	LDJNFA_09340		hypothetical protein	
contig_106	cds	27793	28671	-	LDJNFA_09345		HNHc domain-containing protein	SO:0001217, UniRef:UniRef50_Q5FMR4
contig_106	cds	28706	29347	-	LDJNFA_09350	yfbR	5'-deoxynucleotidase YfbR	SO:0001217, UniRef:UniRef50_A0A165CGL8
contig_106	cds	29428	29682	-	LDJNFA_09355		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0L0RIB9
contig_106	cds	29689	30888	-	LDJNFA_09360		Major facilitator superfamily transporter permease	SO:0001217, UniRef:UniRef50_A0A0R1SB06
contig_106	cds	30901	32235	-	LDJNFA_09365		Peptidase dimerization domain protein	SO:0001217, UniRef:UniRef50_E7FQV6
contig_106	cds	32598	33284	-	LDJNFA_09370		hypothetical protein	
